,male,caseid,ResponseId,treatment,low_caste,college,hindu,muslim,vote_intention,whatsapp,days_whatsapp,bjp_support,bjp_oppose,agegroup,nationalistic,uncongenial,political_knowledge,accuracy1,accuracy2,accuracy3,accuracy4,accuracy5,accuracy6,accuracy7,accuracy8,accuracy9,accuracy10
18050,1.0,A1BJONE03BU6DP,R_2rIoh8Z00y3UqG3,0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
18051,1.0,A1BJONE03BU6DP,R_2rIoh8Z00y3UqG3,0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
18052,1.0,A1BJONE03BU6DP,R_2rIoh8Z00y3UqG3,0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
18053,1.0,A1BJONE03BU6DP,R_2rIoh8Z00y3UqG3,0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
18054,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18055,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18056,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18057,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18058,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18059,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18060,1.0,A1CQK70BFYLIG5,R_4Iw8HC5IX3qLrXz,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
18061,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18062,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18063,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18064,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18065,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18066,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18067,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18068,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18069,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18070,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18071,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18072,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18073,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18074,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18075,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18076,1.0,A1CRR9EZ64R0PJ,R_2yr8q0Np91PyJBY,0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
18077,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18078,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18079,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18080,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18081,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18082,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18083,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18084,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18085,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18086,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18087,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18088,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18089,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18090,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18091,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18092,1.0,A1D7MG93VY3EHI,R_3gLVU6vDfjhWamY,0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0
18093,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18094,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18095,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18096,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18097,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18098,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18099,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18100,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18101,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18102,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18103,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18104,0.0,A1DK9V1GFCDASQ,R_2X7B7pqwUMtwLOn,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0
18105,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18106,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18107,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18108,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18109,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18110,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18111,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18112,1.0,A1DLGAFXW9L95C,R_1CyfJwgKrKcfmB8,1,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0
18113,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18114,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18115,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18116,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18117,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18118,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18119,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18120,0.0,A1DRFDGG2KCOI2,R_ZaQO8IBetL3bMTn,1,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0
18121,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18122,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18123,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18124,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18125,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18126,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18127,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18128,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18129,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18130,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18131,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18132,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18133,1.0,A1DW9207C44SRI,R_2uvKtQiKf9w98qJ,1,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
18134,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18135,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18136,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18137,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18138,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18139,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18140,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18141,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18142,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18143,0.0,A1E09OF5CKU93X,R_1FCGPbO5Zdb7Dfz,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0
18144,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18145,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18146,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18147,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18148,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18149,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18150,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18151,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18152,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18153,0.0,A1EYC4VRVJUFXL,R_3lRZuTQQ5K4t014,1,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
